,Mkt-RF,SMB,HML,RF,Book to Market Ratio,Treasury Bill,AAA Yields,BAA Yields,Long Term Yield,Net Equity Expansion,Risk-Free Rate,Inflation,Long Term Rate of Returns,corpr,Stock Variance,Cross-Sectional Premium,CRSP Value Weighted Return,CRSP Value Weighted Return Excluding Dividends
20120228,0.28,-0.63,-0.15,0,0.336973935,0.0009,0.0385,0.0514,0.0272,-0.014466842,0.000075,0.004402974,-0.0196,0.0057,0.000623691,,0.04334,0.040744
20120229,-0.55,-1.04,0.2,0,0.336973935,0.0009,0.0385,0.0514,0.0272,-0.014466842,0.000075,0.004402974,-0.0196,0.0057,0.000623691,,0.04334,0.040744
20120301,0.64,-0.23,0.02,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120302,-0.46,-1.26,0,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120305,-0.4,0.44,0.27,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120306,-1.62,-0.33,-0.32,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120307,0.8,0.31,0.22,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120308,1.07,0.37,-0.3,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120309,0.49,0.9,0.15,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120312,-0.07,-0.21,-0.03,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120313,1.86,0.09,0.89,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120314,-0.23,-0.62,-0.22,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120315,0.67,0.27,0.51,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120316,0.06,-0.26,0.38,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120319,0.41,0.52,-0.1,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120320,-0.39,-0.66,0.31,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120321,-0.1,0.3,-0.4,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120322,-0.74,-0.13,-0.42,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120323,0.39,0.6,0.31,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120326,1.45,0.47,-0.24,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120327,-0.3,-0.34,-0.31,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120328,-0.51,-0.02,0.42,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120329,-0.16,-0.01,-0.23,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120330,0.28,-0.71,-0.04,0,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.013773118,6.66667E-05,0.007594559,-0.0302,-0.0303,0.001155302,,0.032866,0.031282
20120402,0.77,0.35,0.03,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120403,-0.34,-0.29,-0.32,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120404,-1.11,-0.58,0.05,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120405,-0.03,-0.08,-0.47,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120409,-1.21,-0.45,-0.05,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120410,-1.85,-0.41,0.09,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120411,0.85,0.76,0.28,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120412,1.44,0.07,0.29,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120413,-1.25,-0.15,-0.76,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120416,-0.09,0.15,0.85,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120417,1.55,0.05,-0.24,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120418,-0.43,-0.48,-0.41,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120419,-0.57,-0.04,0.3,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120420,0.11,0.54,-0.08,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120423,-0.95,-0.57,0.16,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120424,0.29,0.22,0.98,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120425,1.44,0.4,-1.05,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120426,0.75,-0.04,-0.02,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120427,0.35,0.71,-0.18,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120430,-0.49,-0.61,0.09,0,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012404235,6.66667E-05,0.00302103,0.0409,0.0251,0.001627534,,-0.006034,-0.007237
20120501,0.48,-0.84,0.39,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120502,-0.15,0.7,-0.58,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120503,-0.92,-0.64,0.11,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120504,-1.62,-0.21,0.13,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120507,0.04,0.14,0.49,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120508,-0.41,0.35,0.36,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120509,-0.62,0.17,-0.25,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120510,0.29,0.06,0.56,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120511,-0.29,0.21,-0.93,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120514,-1.14,-0.07,-0.12,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120515,-0.52,0.51,-0.2,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120516,-0.44,-0.18,-0.43,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120517,-1.64,-0.52,0.43,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120518,-0.8,-0.18,0.16,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120521,1.69,0.67,-1.18,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120522,0,-0.87,0.29,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120523,0.26,0.49,-0.27,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120524,0.16,-0.01,0.21,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120525,-0.16,0.23,-0.1,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120529,1.14,0.17,-0.02,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120530,-1.47,-0.28,-0.26,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120531,-0.23,0.13,0.57,0,0.36904736,0.0009,0.038,0.0507,0.0221,-0.016061539,0.000075,-0.001173479,0.0643,0.0344,0.001496093,,-0.05979,-0.062433
20120601,-2.6,-0.53,0.21,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120604,-0.05,0.1,-0.55,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120605,0.68,0.26,0.06,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120606,2.32,0.07,0.21,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120607,-0.1,-0.46,0.13,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120608,0.85,0.21,0.02,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120611,-1.4,-0.88,-0.05,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120612,1.16,0.1,0.08,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120613,-0.77,-0.51,0.35,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120614,1.04,0.18,0.37,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120615,1.07,0.1,-0.06,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120618,0.21,0.12,-0.85,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120619,1.09,0.7,0.16,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120620,-0.14,-0.1,0.15,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120621,-2.26,-0.09,0.12,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120622,0.79,0.67,0.07,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120625,-1.62,0.08,-0.14,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120626,0.52,-0.13,-0.06,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120627,0.92,0.39,0.48,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120628,-0.24,0.16,0.44,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120629,2.55,0.39,-0.71,0,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019820145,0.000075,-0.001466397,-0.0136,0.0064,0.003437258,,0.041465,0.039888
20120702,0.33,0.71,-0.02,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120703,0.76,0.72,0.07,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120705,-0.36,0.58,-0.88,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120706,-0.99,-0.43,0.36,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120709,-0.23,-0.27,-0.24,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120710,-0.84,-0.38,0.3,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120711,-0.08,-0.39,0.75,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120712,-0.5,0.23,-0.82,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120713,1.62,-0.4,0.57,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120716,-0.31,-0.42,-0.25,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120717,0.67,-0.53,0.24,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120718,0.71,0.3,-0.79,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120719,0.27,-0.35,-0.97,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120720,-1.06,-0.32,0.06,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120723,-1.02,-0.69,0.2,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120724,-0.99,-0.57,0.26,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120725,-0.01,0.26,-0.05,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120726,1.53,-0.82,0.38,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120727,1.96,0.59,0.08,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120730,-0.13,-0.4,0.26,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120731,-0.47,0,0.26,0,0.351593705,0.001,0.034,0.0487,0.0216,-0.021091208,8.33333E-05,-0.001629786,0.0247,0.0612,0.001552866,,0.014363,0.013096
20120801,-0.5,-1.59,0.29,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120802,-0.69,0.23,-0.42,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120803,1.99,0.55,0.57,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120806,0.34,0.58,0.07,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120807,0.64,0.34,0.08,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120808,0.09,-0.25,0.59,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120809,0.12,0.37,0.12,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120810,0.17,-0.33,-0.02,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120813,-0.14,-0.16,0,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120814,-0.03,-0.43,-0.05,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120815,0.27,0.73,-0.07,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120816,0.75,0.47,-0.17,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120817,0.27,0.58,0.12,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120820,-0.06,-0.46,0.6,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120821,-0.31,0.1,0.4,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120822,0,-0.44,-0.35,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120823,-0.78,-0.01,-0.36,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120824,0.61,-0.27,-0.04,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120827,-0.06,0.12,-0.12,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120828,0.01,0.59,-0.09,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120829,0.15,0.25,0.12,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120830,-0.8,-0.46,0,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120831,0.52,-0.07,0,0,0.349387052,0.001,0.0348,0.0491,0.0223,-0.020535578,8.33333E-05,0.005565158,-0.0068,-0.0093,0.000727126,,0.022744,0.019938
20120904,0.08,0.96,-0.16,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120905,-0.05,-0.07,0.32,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120906,2.07,-0.08,0.34,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120907,0.45,0,0.78,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120910,-0.57,0.29,-0.07,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120911,0.28,0.03,0.54,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120912,0.27,0.12,0.31,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120913,1.56,-0.4,0.56,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120914,0.54,0.56,0.49,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120917,-0.42,-0.18,-0.79,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120918,-0.15,-0.01,-0.23,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120919,0.18,-0.14,0.05,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120920,-0.13,-0.42,-0.17,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120921,0.04,0.48,-0.04,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120924,-0.26,-0.22,0.33,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
20120925,-1.11,-0.35,-0.36,0,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.018153082,9.16667E-05,0.004462212,-0.0146,-0.0126,0.001044683,,0.02512,0.023547
